Unnamed: 0;row_key;periode;as_of_date;flag_trx;variable;divisi_kelolaan;group_corporate;bulan1;namabulan1;bulan2;namabulan2;bulan3;namabulan3;bulan4;namabulan4;bulan5;namabulan5;bulan6;namabulan6;bulan7;namabulan7;bulan8;namabulan8;bulan9;namabulan9;bulan10;namabulan10;bulan11;namabulan11;bulan12;namabulan12;mean_value;min_value;max_value;max_bulan;min_bulan
27693;~YEAR ON YEAR~~bumn & institusi pemerintah~~MNC Land~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;bumn & institusi pemerintah;MNC Land;2745226952.2863;2022-10;1637065888.9762998;2022-11;2140784248.7135496;2022-12;2090590221.7988;2023-01;1606141145.4506;2023-02;6405584470.05145;2023-03;3215822814.1883;2023-04;861104599.1850499;2023-05;1919378080.4765496;2023-06;4643218925.66495;2023-07;6203569702.75875;2023-08;5062500868.7873;2023-09;3210915659.861491;861104599.1850499;6405584470.05145;202303;202305
27696;~YEAR ON YEAR~~bumn & institusi pemerintah~~MNC Land~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;bumn & institusi pemerintah;MNC Land;7473291515.599999;2022-10;368660230.0;2022-11;4241696317.4;2022-12;1197173945.0;2023-01;841574318.8;2023-02;494258559.6;2023-03;696501171.6;2023-04;51625888.0;2023-05;2063438288.8;2023-06;3399429665.64624;2023-07;2926665406.6;2023-08;529125756.0;2023-09;2023620088.5871868;51625888.0;7473291515.599999;2022-10;2023-05
27697;~YEAR ON YEAR~~bumn & institusi pemerintah~~MNC Land~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;bumn & institusi pemerintah;MNC Land;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;352837.6;2023-05;128614598.6;2023-06;384913.4;2023-07;20900000.0;2023-08;291185153.6;2023-09;88287500.64;352837.6;291185153.6;2023-04;2022-10
27700;~YEAR ON YEAR~~bumn & institusi pemerintah~~MNC Land~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;bumn & institusi pemerintah;MNC Land;0.0;2022-10;0.0;2022-11;9500.0;2022-12;261250.0;2023-01;43757.0;2023-02;2410722204.0;2023-03;2020422448.4;2023-04;2961431884.0;2023-05;8434495200.0;2023-06;591501798.4;2023-07;23744073.9;2023-08;9500.0;2023-09;1644264161.57;9500.0;8434495200.0;2023-04;2023-09
27701;~YEAR ON YEAR~~bumn & institusi pemerintah~~MNC Land~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;bumn & institusi pemerintah;MNC Land;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;1263852837.6;2023-03;1274724573.0;2023-04;3800394413.4;2023-05;19000.0;2023-06;19416916.05;2023-07;118010079.2;2023-08;487350000.0;2023-09;994823974.1785712;19000.0;3800394413.4;2022-12;2023-01
27702;~YEAR ON YEAR~~bumn & institusi pemerintah~~MNC Land~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;bumn & institusi pemerintah;MNC Land;16.054999999999996;2022-10;243.485;2022-11;85.11999999999999;2022-12;0.0;2023-01;0.0;2023-02;3.61;2023-03;11.4;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;87.49499999999999;2023-09;37.26375;0.0;243.485;2022-11;2023-08
53783;~YEAR ON YEAR~~corporate a~~MNC Sky Vision~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;MNC Sky Vision;896189041.6999999;2022-10;2986262491.9;2022-11;0.0;2022-12;655221861.85;2023-01;601174621.4499999;2023-02;1895884304.55;2023-03;2521760331.05;2023-04;1395908049.3;2023-05;2212512438.9;2023-06;1264955641.3;2023-07;1393604069.4;2023-08;2778918031.25;2023-09;1550199240.2208335;0.0;2986262491.9;202211;202212
53784;~YEAR ON YEAR~~corporate a~~MNC Sky Vision~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;MNC Sky Vision;2356991130.2804;2022-10;1978768981.56135;2022-11;4878120452.9745;2022-12;469103339.18235;2023-01;844595161.5749999;2023-02;2075303921.0029497;2023-03;2111303138.54865;2023-04;1221075225.51275;2023-05;1473736183.0349998;2023-06;1587848472.90295;2023-07;1134416050.8353;2023-08;1293026946.54865;2023-09;1785357416.9966538;469103339.18235;4878120452.9745;202212;202301
53787;~YEAR ON YEAR~~corporate a~~MNC Sky Vision~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;MNC Sky Vision;0.0;2022-10;0.0;2022-11;4746200.0;2022-12;7403720605.45;2023-01;1592095956.0;2023-02;1011690228.85;2023-03;1239336888.7;2023-04;92250639.2;2023-05;474154074.4;2023-06;566886864.25;2023-07;34655791.0;2023-08;11118414567.9;2023-09;2353795181.575;4746200.0;11118414567.9;2023-08;2022-10
53788;~YEAR ON YEAR~~corporate a~~MNC Sky Vision~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;MNC Sky Vision;0.0;2022-10;11017990199.0;2022-11;9914570033.55;2022-12;372193391.15;2023-01;417682821.6;2023-02;478611563.7;2023-03;3664751057.4;2023-04;12673021772.099998;2023-05;8276885474.7;2023-06;293129568.0;2023-07;6969865187.15;2023-08;11327853275.05;2023-09;5946050394.854546;293129568.0;12673021772.099998;2023-04;2023-06
53791;~YEAR ON YEAR~~corporate a~~MNC Sky Vision~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;MNC Sky Vision;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;2646888.1;2023-02;1249662720.85;2023-03;2440550.0;2023-04;8365780.75;2023-05;7042528.6;2023-06;375254.75;2023-07;4312481.3;2023-08;5445507.35;2023-09;160036463.9625;375254.75;1249662720.85;2022-12;2023-05
53792;~YEAR ON YEAR~~corporate a~~MNC Sky Vision~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;MNC Sky Vision;11314009841.8;2022-10;6890567711.5;2022-11;2277490851.45;2022-12;593614742.8;2023-01;1425030879.75;2023-02;5530557444.25;2023-03;10707318023.15;2023-04;8780609038.199999;2023-05;1057084974.7;2023-06;7093585103.599999;2023-07;9854505246.15;2023-08;8944695192.8;2023-09;6205755754.179166;593614742.8;11314009841.8;2022-10;2023-01
53793;~YEAR ON YEAR~~corporate a~~MNC Sky Vision~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;MNC Sky Vision;97.46999999999998;2022-10;66.02499999999999;2022-11;27.835;2022-12;28.025;2023-01;90.82;2023-02;107.16;2023-03;79.705;2023-04;95.285;2023-05;116.755;2023-06;96.235;2023-07;84.16999999999999;2023-08;75.05;2023-09;80.37791634999999;27.835;116.755;2023-06;2022-12
13214;~YEAR ON YEAR~~retail b~~MNC Vision Networks~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;retail b;MNC Vision Networks;15853291175.11625;2022-10;15490711753.328749;2022-11;29841950.97625;2022-12;24670234.695;2023-01;25019415.175;2023-02;8013926.718250001;2023-03;7831827.074999999;2023-04;7933368.584999999;2023-05;7896746.10875;2023-06;7896869.109999999;2023-07;7923793.155;2023-08;7982724.837499999;2023-09;2623251148.740062;7831827.074999999;15853291175.11625;202210;202304
13215;~YEAR ON YEAR~~retail b~~MNC Vision Networks~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;retail b;MNC Vision Networks;16129443720.0852;2022-10;15777439023.90505;2022-11;7558952732.00505;2022-12;28065756.672;2023-01;38442858.6215;2023-02;21229165.7603;2023-03;7939882.728349999;2023-04;7896275.92335;2023-05;7910675.8305;2023-06;7915164.7097;2023-07;7966607.514649999;2023-08;7977672.172249999;2023-09;3300098294.6606584;7896275.92335;16129443720.0852;202210;202305
13218;~YEAR ON YEAR~~retail b~~MNC Vision Networks~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;retail b;MNC Vision Networks;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;389500000.0;2023-05;396150000.0;2023-06;836950000.0;2023-07;142500000.0;2023-08;192850000.0;2023-09;391590000.0;142500000.0;836950000.0;2022-12;2023-01
13219;~YEAR ON YEAR~~retail b~~MNC Vision Networks~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;retail b;MNC Vision Networks;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;145045.05;2023-09;145045.05;145045.05;145045.05;2023-05;2023-05
13222;~YEAR ON YEAR~~retail b~~MNC Vision Networks~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;retail b;MNC Vision Networks;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;772869330.8;2023-03;778898958.0;2023-04;103277927.6;2023-05;382564673.2;2023-06;16859308.0;2023-07;3184.4;2023-08;145045.05;2023-09;293516918.15;3184.4;778898958.0;2022-11;2023-04
13223;~YEAR ON YEAR~~retail b~~MNC Vision Networks~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;retail b;MNC Vision Networks;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;16204340076.0;2023-08;384861989.8;2023-09;8294601032.9;384861989.8;16204340076.0;2022-12;2023-01
13224;~YEAR ON YEAR~~retail b~~MNC Vision Networks~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;retail b;MNC Vision Networks;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;1839.295;2023-06;256.595;2023-07;0.0;2023-08;0.0;2023-09;349.315;0.0;1839.295;2022-12;2023-05
16747;~YEAR ON YEAR~~corporate a~~MPX Logistics International Tb~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;MPX Logistics International Tb;18764196287.7;2022-10;18792605581.7;2022-11;18817512875.5;2022-12;18842881564.35;2023-01;18866100616.0;2023-02;18891107789.0;2023-03;18915339632.8;2023-04;18940413712.4;2023-05;18964710383.25;2023-06;18989851547.1;2023-07;19015026885.3;2023-08;19039445444.0;2023-09;18903266026.59166;18764196287.7;19039445444.0;202309;202210
